"KAMUS ARAB-INDONESIA","Text","","978-979-25-9071-5","PT. MAHMUD","2017","","","","Indonesia","KEDIRI","NONE","","","","<PROF. DR. H. MAHMUD YUNUS>","","<MA1469S>"
"PRAKARYA DAN KEWIRAUSAAN KELAS X KELOMPOK WAJIB","Text","","978-602-298-891-3","erlangga","2019","","","","Indonesia","Jakarta","NONE","","","","<SUGIYANTO DKK>","","<MA1468S>"
"GEOGRAFI 2","Text","","979-526-521-0","BUMI AKSARA","2000","","","","Indonesia","Jakarta","NONE","","","","<DRS. AMIR.S,><DRA. SRI SUDARMI>","","<MA1466S>"
"FIKIH X","Text","","","KEMENTRIAN AGAMA RI","2020","","","","Indonesia","Jakarta","NONE","","","","<M. AS'ARY>","","<MA1465S>"
"FIKIH XI","Text","","","KEMENTRIAN AGAMA RI","2020","","","","Indonesia","Jakarta","NONE","","","","<ATMO PRAWIRO>","","<MA1464S>"
"FIKIH XII","Text","","","KEMENTRIAN AGAMA RI","2020","","","","Indonesia","Jakarta","NONE","","","","<DEWI MASYITOH>","","<MA1463S>"
"BIOLOGI X KELOMPOK PEMINATAN MATEMATIKA DAN ILMU ILMU ALAM/K.13","Text","","978-602-434-211-1","erlangga","2017","","","","Indonesia","Jakarta","NONE","","","","<D.A. PRATIWI><SRI MARYATI><SUHARNO><BAMBANG S>","","<MA1459S><MA1460S>"
"BAHASA ARAB XI","Text","","","KEMENTRIAN AGAMA RI","2020","","","","Indonesia","Jakarta","NONE","","","","<RISNA RIYANTI><HASYIM AMRULLAH>","","<MA1458S>"
"BAHASA ARAB X","Text","","","KEMENTRIAN AGAMA RI","2020","","","","Indonesia","Jakarta","NONE","","","","<MOH ILYAS>","","<MA1457S>"
"AYO MENGKAJI FIQIH XII","Text","","978-623-266-087-8","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<Nur Hadi><ISTIROKHAH><NOOR HIDAYAH.B.S.>","","<MA1453S><MA1454S><MA1455S><MA1456S>"
"AYO MENGKAJI FIQIH X","Text","","978-623-266-085-4","erlangga","2020","","","","Indonesia","Jakarta","NONE","","","","<Nur Hadi><ISTIROKHAH><NOOR HIDAYAH.B.S.>","","<MA1449S><MA1450S><MA1451S><MA1452S>"
"AYO MENGKAJI FIQIH XI","Text","","978-623-266-086-1","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<Nur Hadi><ISTIROKHAH><NOOR HIDAYAH.B.S.>","","<MA1445S><MA1446S><MA1447S><MA1448S>"
"AYO MENGKAJI AQIDAH DAN AKHLAK X","Text","","978-602-486-956-4","erlangga","2021","","","","Indonesia","SURABAYA","NONE","","","","<IDA INAYAHWATI DAN USMAN>","","<MA1441S><MA1442S><MA1443S><MA1444S>"
"AYO MENGKAJI AQIDAH DAN AKHLAK XI","Text","","978-602-486-957-1","erlangga","2021","","","","Indonesia","SURABAYA","NONE","","","","<IDA INAYAHWATI DAN USMAN>","","<MA1437S><MA1438S><MA1439S><MA1440S>"
"AYO MENGKAJI AQIDAH DAN AKHLAK XII","Text","","978-602-486-958-8","erlangga","2021","","","","Indonesia","SURABAYA","NONE","","","","<IDA INAYAHWATI DAN USMAN>","","<MA1433S><MA1434S><MA1435S><MA1436S>"
"AYO MENGKAJI AL-QUR'AN DAN HADIST X","Text","","978-623-266-081-6","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<A. MUSTOFA HADNA>","","<MA1429S><MA1430S><MA1431S><MA1432S>"
"AYO MENGKAJI AL-QUR'AN DAN HADIST XI","Text","","978-623-266-082-3","erlangga","2020","","","","Indonesia","Jakarta","NONE","","","","<A. MUSTOFA HADNA>","","<MA1425S><MA1426S><MA1427S><MA1428S>"
"AYO MENGKAJI AL-QUR'AN DAN HADIST XII","Text","","978-623-266-083-0","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<A. MUSTOFA HADNA>","","<MA1421S><MA1422S><MA1423S><MA1424S>"
"AYO MENGKAJI SEJARAH KEBUDAYAAN ISLAM X","Text","","978-623-266-069-4","erlangga","2020","","","","Indonesia","Jakarta","NONE","","","","<Nur Hadi><ISTIROKHAH><NOOR HIDAYAH.B.S.>","","<MA1417S><MA1418S><MA1419S><MA1420S>"
"AYO MENGKAJI SEJARAH KEBUDAYAAN ISLAM XI","Text","","978-623-266-070-0","erlangga","2021","","","","Indonesia","SEMARANG","NONE","","","","<Nur Hadi><ISTIROKHAH><NOOR HIDAYAH.B.S.>","","<MA1413S><MA1414S><MA1415S><MA1416S>"
"AYO MENGKAJI SEJARAH KEBUDAYAAN ISLAM XII","Text","","978-623-266-071-7","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<Nur Hadi><ISTIROKHAH><NOOR HIDAYAH.B.S.>","","<MA1409S><MA1410S><MA1411S><MA1412S>"
"INFORMATIKA X","Text","","978-602-486-719-9","erlangga","2019","","","","Indonesia","Jakarta","NONE","","","","<HENDRY PANDIA>","","<MA1407S><MA1408S>"
"SOSIOLOGI XI KELOMPOK PEMINATAN ILMU PENGETAHUAN SOSIAL K.13","Text","","","erlangga","2017","","","","Indonesia","Jakarta","NONE","","","","<KUN MARYATI><JUN SURYAWATI>","","<MA1404S><MA1405S><MA1406S>"
"SENI BUDAYA X","Text","","","erlangga","2017","","","","Indonesia","Jakarta","NONE","","","","<SUGIYANTO DKK>","","<MA1402S><MA1403S>"
"AYO FASIH BERBAHASA ARAB X","Text","","978-629-226-073-1","erlangga","2020","","","","Indonesia","CIREBON","NONE","","","","<HASAN SAEFULLOH>","","<MA1382S><MA1383S><MA1384S><MA1385S>"
"AYO FASIH BERBAHASA ARAB XI","Text","","978-623-266-074-8","erlangga","2021","","","","Indonesia","CIREBON","NONE","","","","<HASAN SAEFULLOH>","","<MA1378S><MA1379S><MA1380S><MA1381S>"
"AYO FASIH BERBAHASA ARAB XII","Text","","978-623-226-075-5","erlangga","2021","","","","Indonesia","CIREBON","NONE","","","","<HASAN SAEFULLOH>","","<MA1374S><MA1375S><MA1376S><MA1377S>"
"PRAKARYA DAN KEWIRAUSAHAAN XII","Text","","978-602-486-291-6","erlangga","2019","","","","Indonesia","Jakarta","NONE","","","","<SUGIYANTO DKK>","","<MA1367S><MA1368S>"
"PENDIDIKAN AGAMA ISLAM DAN BUDI PEKERTI XI","Text","","978-602-486-184-1","erlangga","2019","","","","Indonesia","Jakarta","NONE","","","","<H. MUCHTAR>","","<MA1361S><MA1362S>"
"PENDIDIKAN AGAMA ISLAM DAN BUDI PEKERTI XII","Text","","978-602-486-185-8","erlangga","2018","","","","Indonesia","Jakarta","NONE","","","","<H. MUCHTAR>","","<MA1359S><MA1360S>"
"KIMIA XI PEMINATAN MATEMATIKA DAN ILMU ILMU ALAM","Text","","978-602-298-839-7","erlangga","2018","","","","Indonesia","SURAKARTA","NONE","","","","<UNGGUL SUDARMO>","","<MA1355S><MA1356S>"
"BIOLOGI XII PEMINATAN MATEMATIKA DAN ILMU ILMU ALAM","Text","","978-602-434-213-8","erlangga","2018","","","","Indonesia","Jakarta","NONE","","","","<D.A. PRATIWI><SRI MARYATI><SUHARNO><BAMBANG S>","","<MA1346S><MA1347S>"
"BIOLOGI XI PEMINATAN MATEMATIKA DAN ILMU ILMU ALAM","Text","","978-602-434-212-8","erlangga","2017","","","","Indonesia","Jakarta","NONE","","","","<D.A. PRATIWI><SRI MARYATI><SUHARNO><BAMBANG S>","","<MA1344S><MA1345S>"
"MATEMATIKA XI KELOMPOK PEMINATAN","Text","","978-602-298-793-2","erlangga","2017","","","","Indonesia","Jakarta","NONE","","","","<Sukino>","","<MA1342S><MA1341S><MA1343S>"
"ERLANGGA FOKUS AKM SMA/MA","Text","","978-623-266-363-3","erlangga","2020","","","","Indonesia","SEMARANG","NONE","","","","<TIM ERLANGGA FOKUS AKM>","","<MA1338S><MA1339S><MA1340S>"
"CERDAS BERBAHASA DAN BERSASTRA INDONESIA XI KELOMPOK PEMINATAN ILMU BAHASA  DAN BUDAYA","Text","","978-602-298-016-2","erlangga","2014","","","","Indonesia","Jakarta","NONE","","","","<ENGKOS KOSASIH>","","<MA1330S><MA1331S>"
"CERDAS BERBAHASA DAN BERSASTRA INDONESIA XII KELOMPOK PEMINATAN ILMU BAHASA  DAN BUDAYA","Text","","978-602-434-190-9","erlangga","2019","","","","Indonesia","Jakarta","NONE","","","","<ENGKOS KOSASIH>","","<MA1328S><MA1329S>"
"SEJARAH INDONESIA XII KELOMPOK WAJIB","Text","","978-602-298-893-9","erlangga","2019","","","","Indonesia","Jakarta","NONE","","","","<RATNA HAPSAR & M. ADIL>","","<MA1320S><MA1321S>"
"MATEMATIKA XII KELOMPOK PEMINATAN MATEMATIKA DAN ILMU ILMU ALAM","Text","","978-602-298-794-9","erlangga","2018","","","","Indonesia","Jakarta","NONE","","","","<Sukino>","","<MA1313S>"
"CERDAS BERBAHASA INDONESIA XI KELOMPOK WAJIB","Text","","978-602-298-938-1","erlangga","2019","","","","Indonesia","Jakarta","NONE","","","","<ENGKOS KOSASIH>","","<MA1303S><MA1304S>"
"PATHWAY TO ENGLISH XII KELOMPOK PEMINATAN/ REVISI","Text","","978-602-298-924-0","erlangga","2017","","","","Indonesia","Jakarta","NONE","","","","<EUDIA GRACE><THEREISUA SUDARWATI>","","<MA1299S><MA1300S>"
"PATHWAY TO ENGLISH XI KELOMPOK/ REVISI","Text","","978-602-298-923-0","erlangga","2017","","","","Indonesia","Jakarta","NONE","","","","<EUDIA GRACE><THEREISUA SUDARWATI>","","<MA1297S><MA1298S>"
"INFORMATIKA 2/ K.13/ REVISI","Text","","","erlangga","2021","","","","Indonesia","TAIWAN","NONE","","","","<HENRI PANDIA>","","<MA1294S>"
"MATEMATIKA XI KELOMPOK WAJIB/ K.13","Text","","","erlangga","2017","","","","Indonesia","Jakarta","NONE","","","","<Sukino>","","<MA1293S>"
"PRAKARYA DANKEWIRAUSAAN XI KELOMPOK WAJIB","Text","","978-602-486-290-9","erlangga","2019","","","","Indonesia","Jakarta","NONE","","","","<SUGIYANTO>","","<MA1289S><MA1290S>"
"INFORMATIKA 3/ K.13/ REVISI","Text","","","erlangga","2021","","","","Indonesia","TAIWAN","NONE","","","","<HENRI PANDIA>","","<MA1288S>"
"PENDIDIKAN ANTI KORUPSI : UPAYA PENCEGAHAN TINDAK KORUPSI","Text","","","PT. TIRTA ASIH JAYA","2007","","","","Indonesia","SURAKARTA","NONE","","","","<TIM PENYUSUN>","","<MA1287S>"
"PENDIDIKAN ANTI KORUPSI : DAMPAK KORUPSI JILID 3","Text","","","PT. TIRTA ASIH JAYA","2007","","","","Indonesia","SURAKARTA","NONE","","","","<TIM PENYUSUN>","","<MA1286S>"
"PENDIDIKAN ANTI KORUPSI : DAMPAK KORUPSI JILID 2","Text","","","PT. TIRTA ASIH JAYA","2007","","","","Indonesia","SURAKARTA","NONE","","","","<TIM PENYUSUN>","","<MA1285S>"
"PENDIDIKAN ANTI KORUPSI : DAMPAK KORUPSI JILID 1","Text","","","PT. TIRTA ASIH JAYA","2007","","","","Indonesia","SURAKARTA","NONE","","","","<TIM PENYUSUN>","","<MA1284S>"
"ENSIKLOPEDIA LINTAS SEJARAH INDONESIA #7 INFOGRAFIS","Text","","","BINAR CAHAYA SEMESTA","2007","","","","Indonesia","Jakarta","NONE","","","","<LAODE LALANO><ITOK ISDIANTO><MOEFLICH HASBULLOH><NURUL FITRI AZIZAH><YANTI SRIYULIANTI>","","<MA1283S>"
"ENSIKLOPEDIA LINTAS SEJARAH INDONESIA #6 PENGUATAN KARAKTER BANGSA","Text","","","BINAR CAHAYA SEMESTA","2015","","","","Indonesia","Jakarta","NONE","","","","<LAODE LALANO><ITOK ISDIANTO><MOEFLICH HASBULLOH><NURUL FITRI AZIZAH><YANTI SRIYULIANTI>","","<MA1282S>"
"ENSIKLOPEDIA LINTAS SEJARAH INDONESIA #5 BERPARTISIPASI DI PENTAS GLOBAL","Text","","","BINAR CAHAYA SEMESTA","2015","","","","Indonesia","Jakarta","NONE","","","","<LAODE LALANO><ITOK ISDIANTO><MOEFLICH HASBULLOH><NURUL FITRI AZIZAH><YANTI SRIYULIANTI>","","<MA1281S>"
"ENSIKLOPEDIA LINTAS SEJARAH INDONESIA #4 KEBANGKITAN KESADARAN DEMOKRASI","Text","","","BINAR CAHAYA SEMESTA","2015","","","","Indonesia","Jakarta","NONE","","","","<LAODE LALANO><ITOK ISDIANTO><MOEFLICH HASBULLOH><NURUL FITRI AZIZAH><YANTI SRIYULIANTI>","","<MA1280S>"
"ENSIKLOPEDIA LINTAS SEJARAH INDONESIA #3 KEBANGKITAN PEMBANGUNAN NASIONAL PRIODE 1966-1998","Text","","","BINAR CAHAYA SEMESTA","2015","","","","Indonesia","Jakarta","NONE","","","","<LAODE LALANO><ITOK ISDIANTO><MOEFLICH HASBULLOH><NURUL FITRI AZIZAH><YANTI SRIYULIANTI>","","<MA1279S>"
"ENSIKLOPEDIA LINTAS SEJARAH INDONESIA #1 KEBANGKITAN KESADARAN BERBANGSA PRIODE 1900-1942","Text","","","BINAR CAHAYA SEMESTA","2015","","","","Indonesia","Jakarta","NONE","","","","<LAODE LALANO><ITOK ISDIANTO><MOEFLICH HASBULLOH><NURUL FITRI AZIZAH><YANTI SRIYULIANTI>","","<MA1278S>"
"ENSIKLOPEDIA LINTAS SEJARAH INDONESIA #2KEBANGKITAN PERGERAKAN KEMERDEKAAN","Text","","","BINAR CAHAYA SEMESTA","2015","","","","Indonesia","Jakarta","NONE","","","","<LAODE LALANO><ITOK ISDIANTO><MOEFLICH HASBULLOH><NURUL FITRI AZIZAH><YANTI SRIYULIANTI>","","<MA1277S>"
"PENDIDIKAN ANTI KORUPSI : PEMBERANTASAN TINDAK KORUPSI JILID 5","Text","","","PT. TIRTA ASIH JAYA","2007","","","","Indonesia","SURAKARTA","NONE","","","","<TIM PENYUSUN>","","<MA1276S>"
"BAHAYA NARKOBA : PENYALAHGUNAAN NARKOBA JILID 1","Text","","","PT. TIRTA ASIH JAYA","2015","","","","Indonesia","SURAKARTA","NONE","","","","<TIM PENYUSUN>","","<MA1275S>"
"BAHAYA NARKOBA : TATA CARA MEREHABILITASI PECANDU NARKOBA","Text","","","PT. TIRTA ASIH JAYA","2015","","","","Indonesia","SURAKARTA","NONE","","","","<TIM PENYUSUN>","","<MA1274S>"
"UNDANG UNDANG  NARKOTIKA","Text","","","CV. PRATAMA","2015","","","","Indonesia","Jakarta","NONE","","","","<TIM PENYUSUN>","","<MA1273S>"
"SERI PILAR KEBANGSAAN : PANCASILA SEBAGAI PILAR KEHIDUPAN BERBANGSA DAN BERNEGARA","Text","","","CV. PRATAMA","2015","","","","Indonesia","Jakarta","NONE","","","","<HA. TABRANI RUSYAN>","","<MA1272S>"
"SERI PILAR KEBANGSAAN :UUD 45 SEBAGAI PILAR KEHIDUPAN BERBANGSA DAN BERNEGARA","Text","","","CV. PRATAMA","2015","","","","Indonesia","Jakarta","NONE","","","","<HA. TABRANI RUSYAN>","","<MA1271S>"
"SERI PILAR KEBANGSAAN : NKRI SEBAGAI PILAR KEHIDUPAN BERBANGSA DAN BERNEGARA","Text","","","CV. PRATAMA","2015","","","","Indonesia","Jakarta","NONE","","","","<HA. TABRANI RUSYAN>","","<MA1270S>"
"SERI PILAR KEBANGSAAN : BHINEKA TUNGGAL IKA SEBAGAI PILAR KEHIDUPAN BERBANGSA DAN BERNEGARA","Text","","","CV. PRATAMA","2015","","BHINEKA TUNGGAL IKA SEBAGAI PILAR KEHIDUPAN BERBANGSA DAN BERNEGARA","","Indonesia","Jakarta","NONE","","","","<HA. TABRANI RUSYAN>","","<MA1269S>"
"BAHASA ARAB 1","Text","","","","2003","","","","Indonesia","Jakarta","NONE","","","","<TIM>","","<MA1211S><MA1212S><MA1213S><MA1214S><MA1215S><MA1216S><MA1217S><MA1218S><MA1219S><MA1220S><MA1221S><MA1222S><MA1223S><MA1224S><MA1225S><MA1226S><MA1227S><MA1228S><MA1229S><MA1230S><MA1231S><MA1232S><MA1233S><MA1234S><MA1235S><MA1236S><MA1237S><MA1238S><MA1239S><MA1240S><MA1241S><MA1242S><MA1243S><MA1244S><MA1245S><MA1246S><MA1247S><MA1248S><MA1249S><MA1250S><MA1251S><MA1252S><MA1253S><MA1254S><MA1255S><MA1256S><MA1257S><MA1258S><MA1259S><MA1260S><MA1261S><MA1262S><MA1263S><MA1264S><MA1265S><MA1266S><MA1267S><MA1268S>"
"BAHASA ARAB  2","Text","","","","2003","","","","Indonesia","Jakarta","NONE","","","","<TIM>","","<MA1155S><MA1156S><MA1157S><MA1158S><MA1159S><MA1160S><MA1161S><MA1162S><MA1163S><MA1164S><MA1165S><MA1166S><MA1167S><MA1168S><MA1169S><MA1170S><MA1171S><MA1172S><MA1173S><MA1174S><MA1175S><MA1176S><MA1177S><MA1178S><MA1179S><MA1180S><MA1181S><MA1182S><MA1183S><MA1184S><MA1185S><MA1186S><MA1187S><MA1188S><MA1189S><MA1190S><MA1191S><MA1192S><MA1193S><MA1194S><MA1195S><MA1196S><MA1197S><MA1198S><MA1199S><MA1200S><MA1201S><MA1202S><MA1203S><MA1204S><MA1205S><MA1206S><MA1207S><MA1208S><MA1209S><MA1210S>"
"BAHASA ARAB  3","Text","","","","2003","","","","Indonesia","Jakarta","NONE","","","","<TIM>","","<MA1090S><MA1091S><MA1092S><MA1093S><MA1094S><MA1095S><MA1096S><MA1097S><MA1098S><MA1099S><MA1100S><MA1101S><MA1102S><MA1103S><MA1104S><MA1105S><MA1106S><MA1107S><MA1108S><MA1109S><MA1110S><MA1111S><MA1112S><MA1113S><MA1114S><MA1115S><MA1116S><MA1117S><MA1118S><MA1119S><MA1120S><MA1121S><MA1122S><MA1123S><MA1124S><MA1125S><MA1126S><MA1127S><MA1128S><MA1129S><MA1130S><MA1131S><MA1132S><MA1133S><MA1134S><MA1135S><MA1136S><MA1137S><MA1138S><MA1139S><MA1140S><MA1141S><MA1142S><MA1143S><MA1144S><MA1145S><MA1146S><MA1147S><MA1148S><MA1149S><MA1150S><MA1151S><MA1152S><MA1153S><MA1154S>"
"AYO MENGKAJI AL-QUR'AN DAN HADIST X","Text","","","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<A. MUSTOFA HADNA>","","<MA1070S><MA1071S><MA1072S><MA1073S><MA1074S><MA1075S><MA1076S><MA1077S><MA1078S><MA1079S><MA1080S><MA1081S><MA1082S><MA1083S><MA1084S><MA1085S><MA1086S><MA1087S><MA1088S><MA1089S>"
"AYO FASIH BAHASA ARAB 3","Text","","","erlangga","2021","","","","Indonesia","CIREBON","NONE","","","","<HASAN SAEFULLOH>","","<MA1050S><MA1051S><MA1052S><MA1053S><MA1054S><MA1055S><MA1056S><MA1057S><MA1058S><MA1059S><MA1060S><MA1061S><MA1062S><MA1063S><MA1064S><MA1065S><MA1066S><MA1067S><MA1068S><MA1069S>"
"AYO FASIH BAHASA ARAB 2","Text","","","erlangga","2021","","","","Indonesia","CIREBON","NONE","","","","<HASAN SAEFULLOH>","","<MA1030S><MA1031S><MA1032S><MA1033S><MA1034S><MA1035S><MA1036S><MA1037S><MA1038S><MA1039S><MA1040S><MA1041S><MA1042S><MA1043S><MA1044S><MA1045S><MA1046S><MA1047S><MA1048S><MA1049S>"
"AYO FASIH BAHASA ARAB 1","Text","","","erlangga","2021","","","","Indonesia","CIREBON","NONE","","","","<HASAN SAEFULLOH>","","<MA1010S><MA1011S><MA1012S><MA1013S><MA1014S><MA1015S><MA1016S><MA1017S><MA1018S><MA1019S><MA1020S><MA1021S><MA1022S><MA1023S><MA1024S><MA1025S><MA1026S><MA1027S><MA1028S><MA1029S>"
"AYO MENGKAJI AL-QUR'AN DAN HADIST XI","Text","","","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<A. MUSTOFA HADNA>","","<MA0990S><MA0991S><MA0992S><MA0993S><MA0994S><MA0995S><MA0996S><MA0997S><MA0998S><MA0999S><MA1000S><MA1001S><MA1002S><MA1003S><MA1004S><MA1005S><MA1006S><MA1007S><MA1008S><MA1009S>"
"AYO MENGKAJI AL-QUR'AN DAN HADIST XII","Text","","","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<A. MUSTOFA HADNA>","","<MA0970S><MA0971S><MA0972S><MA0973S><MA0974S><MA0975S><MA0976S><MA0977S><MA0978S><MA0979S><MA0980S><MA0981S><MA0982S><MA0983S><MA0984S><MA0985S><MA0986S><MA0987S><MA0988S><MA0989S>"
"AYO MENGKAJI SEJARAH KEBUDAYAAN ISLAM 1","Text","","","erlangga","2020","","","","Indonesia","Jakarta","NONE","","","","<NUR HADI S.Ag.M.Ag.I><NOOR HIDAYAH,B.S.><ISTIROKHAH>","","<MA0950S><MA0951S><MA0952S><MA0953S><MA0954S><MA0955S><MA0956S><MA0957S><MA0958S><MA0959S><MA0960S><MA0961S><MA0962S><MA0963S><MA0964S><MA0965S><MA0966S><MA0967S><MA0968S><MA0969S>"
"AYO MENGKAJI SEJARAH KEBUDAYAAN ISLAM 2","Text","","","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<NUR HADI S.Ag.M.Ag.I><NOOR HIDAYAH,B.S.><ISTIROKHAH>","","<MA0930S><MA0931S><MA0932S><MA0933S><MA0934S><MA0935S><MA0936S><MA0937S><MA0938S><MA0939S><MA0940S><MA0941S><MA0942S><MA0943S><MA0944S><MA0945S><MA0946S><MA0947S><MA0948S><MA0949S>"
"AYO MENGKAJI SEJARAH KEBUDAYAAN ISLAM 3","Text","","","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<NUR HADI S.Ag.M.Ag.I><NOOR HIDAYAH,B.S.><ISTIROKHAH>","","<MA0910S><MA0911S><MA0912S><MA0913S><MA0914S><MA0915S><MA0916S><MA0917S><MA0918S><MA0919S><MA0920S><MA0921S><MA0922S><MA0923S><MA0924S><MA0925S><MA0926S><MA0927S><MA0928S><MA0929S>"
"AYOMENGKAJI AQIDAH DAN AKHLAK 3","Text","","","erlangga","2021","","","","Indonesia","SURABAYA","NONE","","","","<IDA INAYAHWATI & USMAN>","","<MA0890S><MA0891S><MA0892S><MA0893S><MA0894S><MA0895S><MA0896S><MA0897S><MA0898S><MA0899S><MA0900S><MA0901S><MA0902S><MA0903S><MA0904S><MA0905S><MA0906S><MA0907S><MA0908S><MA0909S>"
"AYOMENGKAJI AQIDAH DAN AKHLAK 2","Text","","","erlangga","2020","","","","Indonesia","SURABAYA","NONE","","","","<IDA INAYAHWATI & USMAN>","","<MA0870S><MA0871S><MA0872S><MA0873S><MA0874S><MA0875S><MA0876S><MA0877S><MA0878S><MA0879S><MA0880S><MA0881S><MA0882S><MA0883S><MA0884S><MA0885S><MA0886S><MA0887S><MA0888S><MA0889S>"
"AYOMENGKAJI AQIDAH DAN AKHLAK 1","Text","","","erlangga","2020","","","","Indonesia","SURABAYA","NONE","","","","<IDA INAYAHWATI & USMAN>","","<MA0850S><MA0851S><MA0852S><MA0853S><MA0854S><MA0855S><MA0856S><MA0857S><MA0858S><MA0859S><MA0860S><MA0861S><MA0862S><MA0863S><MA0864S><MA0865S><MA0866S><MA0867S><MA0868S><MA0869S>"
"AYO MENGKAJI FIKIH 1","Text","","","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<M. Rifai S.Sg M.Pd.I><Miftachul Ula, M.A><NUR HADI S.Ag.M.Ag.I>","","<MA0830S><MA0831S><MA0832S><MA0833S><MA0834S><MA0835S><MA0836S><MA0837S><MA0838S><MA0839S><MA0840S><MA0841S><MA0842S><MA0843S><MA0844S><MA0845S><MA0846S><MA0847S><MA0848S><MA0849S>"
"AYO MENGKAJI FIKIH 2","Text","","","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<M. Rifai S.Sg M.Pd.I><Miftachul Ula, M.A><NUR HADI S.Ag.M.Ag.I>","","<MA0810S><MA0811S><MA0812S><MA0813S><MA0814S><MA0815S><MA0816S><MA0817S><MA0818S><MA0819S><MA0820S><MA0821S><MA0822S><MA0823S><MA0824S><MA0825S><MA0826S><MA0827S><MA0828S><MA0829S>"
"AYO MENGKAJI FIKIH 3","Text","","","erlangga","2021","","","","Indonesia","Jakarta","NONE","","","","<M. Rifai S.Sg M.Pd.I><Miftachul Ula, M.A><NUR HADI S.Ag.M.Ag.I>","","<MA0790S><MA0791S><MA0792S><MA0793S><MA0794S><MA0795S><MA0796S><MA0797S><MA0798S><MA0799S><MA0800S><MA0801S><MA0802S><MA0803S><MA0804S><MA0805S><MA0806S><MA0807S><MA0808S><MA0809S>"
"24 CERNAK DAN DONGENG NUSANTARA","Text","","","INTISHAR","2020","","","","Indonesia","JAWA TENGAH","NONE","","","","<24 PENULIS NUSANTARA>","","<MA0789S>"
"UNIVERSUM D'AMOR","Text","","","LANGIT AKSARA","2021","","","","Indonesia","","NONE","","","","<LANGIT AKSARA>","","<MA0788S>"
"PATH WAY TO ENGLISH","Text","","","erlangga","2022","","","","Indonesia","","","","","","<SUDARWATI>","","<MA0771S><MA0772S><MA0773S><MA0774S><MA0775S><MA0776S><MA0777S><MA0778S><MA0779S><MA0780S><MA0781S><MA0782S><MA0783S><MA0784S><MA0785S><MA0786S><MA0787S>"
"KOMPETEN BERBAHASA INDONESIA KELAS X","Text","","","erlangga","2022","","","","Indonesia","Jakarta","NONE","","","","<TIM EDUKATIF>","","<MA0754S><MA0755S><MA0756S><MA0757S><MA0758S><MA0759S><MA0760S><MA0761S><MA0762S><MA0763S><MA0764S><MA0765S><MA0766S><MA0767S><MA0768S><MA0769S><MA0770S>"
"IPS SOSIOLOGI KELAS X","Text","","","erlangga","2022","","","","Indonesia","Jakarta","NONE","","","","<KUN MURYATI>","","<MA0737S><MA0738S><MA0739S><MA0740S><MA0741S><MA0742S><MA0743S><MA0744S><MA0745S><MA0746S><MA0747S><MA0748S><MA0749S><MA0750S><MA0751S><MA0752S><MA0753S>"
"PJOK KELAS X","Text","","","erlangga","2022","","","","Indonesia","Jakarta","","","","","<Muhajir>","","<MA0720S><MA0721S><MA0722S><MA0723S><MA0724S><MA0725S><MA0726S><MA0727S><MA0728S><MA0729S><MA0730S><MA0731S><MA0732S><MA0733S><MA0734S><MA0735S><MA0736S>"
"IPA KIMIA KELAS X","Text","","","erlangga","2023","","","","Indonesia","SURAKARTA","NONE","","","","<UNGGUL SUDARMO>","","<MA0703S><MA0704S><MA0705S><MA0706S><MA0707S><MA0708S><MA0709S><MA0710S><MA0711S><MA0712S><MA0713S><MA0714S><MA0715S><MA0716S><MA0717S><MA0718S><MA0719S>"
"IPA BIOLOGI KELAS X","Text","","","erlangga","2023","","","","Indonesia","Jakarta","NONE","","","","<IRNANINGTYAS>","","<MA0687S><MA0688S><MA0689S><MA0690S><MA0691S><MA0692S><MA0693S><MA0694S><MA0695S><MA0696S><MA0697S><MA0698S><MA0699S><MA0700S><MA0701S><MA0702S>"
"IPA FISIKA KELAS X","Text","","","erlangga","2023","","","","Indonesia","Jakarta","NONE","","","","<M KETUT LASMI>","","<MA0670S><MA0671S><MA0672S><MA0673S><MA0674S><MA0675S><MA0676S><MA0677S><MA0678S><MA0679S><MA0680S><MA0681S><MA0682S><MA0683S><MA0684S><MA0685S><MA0686S>"
"MATEMATIKA KELAS X","Text","","","erlangga","2023","","","","Indonesia","Jakarta","NONE","","","","<B.K. NOORMANDIRI>","","<MA0653S><MA0654S><MA0655S><MA0656S><MA0657S><MA0658S><MA0659S><MA0660S><MA0661S><MA0662S><MA0663S><MA0664S><MA0665S><MA0666S><MA0667S><MA0668S><MA0669S>"
